TRINITY_DN126977_c0_g1_i1,1
TRINITY_DN31820_c0_g1_i1,1
TRINITY_DN85366_c1_g1_i2,1
TRINITY_DN223016_c0_g1_i1,0
TRINITY_DN42507_c0_g1_i1,0
TRINITY_DN93749_c0_g1_i3,1
TRINITY_DN97438_c0_g1_i2,1
TRINITY_DN80330_c0_g1_i1,1
TRINITY_DN98645_c0_g1_i2,1
TRINITY_DN5693_c0_g1_i1,0
TRINITY_DN4475_c0_g1_i1,1
TRINITY_DN1980_c0_g1_i1,1
TRINITY_DN182656_c0_g1_i1,1
TRINITY_DN89312_c1_g1_i1,1
TRINITY_DN17710_c0_g1_i1,1
TRINITY_DN91227_c0_g1_i2,1
TRINITY_DN100850_c0_g1_i1,1
TRINITY_DN24273_c0_g1_i1,1
TRINITY_DN21511_c0_g1_i1,0
TRINITY_DN161161_c0_g1_i1,1
TRINITY_DN85533_c2_g1_i1,0
TRINITY_DN34914_c0_g1_i1,1
TRINITY_DN37937_c0_g3_i1,1
TRINITY_DN118037_c0_g1_i1,0
TRINITY_DN98638_c0_g1_i1,1
TRINITY_DN244079_c0_g1_i1,0
TRINITY_DN47869_c0_g1_i1,0
TRINITY_DN183441_c0_g1_i1,1
TRINITY_DN228742_c0_g1_i1,0
TRINITY_DN79674_c0_g2_i1,1
TRINITY_DN9995_c0_g1_i1,1
TRINITY_DN115129_c0_g1_i1,1
TRINITY_DN157889_c0_g1_i1,0
TRINITY_DN198859_c0_g1_i1,1
TRINITY_DN73207_c0_g2_i1,1
TRINITY_DN193234_c0_g1_i1,0
TRINITY_DN32674_c0_g1_i1,0
TRINITY_DN110004_c0_g1_i1,1
TRINITY_DN96699_c1_g2_i1,1
TRINITY_DN62844_c0_g1_i1,1
TRINITY_DN76284_c0_g1_i1,1
TRINITY_DN25491_c0_g1_i1,1
TRINITY_DN191324_c0_g1_i1,0
TRINITY_DN158762_c0_g1_i1,1
TRINITY_DN181077_c0_g1_i1,1
TRINITY_DN216477_c0_g1_i1,1
TRINITY_DN42403_c0_g2_i1,1
TRINITY_DN93949_c0_g2_i1,1
TRINITY_DN229853_c0_g1_i1,1
TRINITY_DN209306_c0_g1_i1,1
TRINITY_DN66399_c1_g1_i1,1
TRINITY_DN74381_c0_g1_i1,1
TRINITY_DN81522_c0_g1_i1,1
TRINITY_DN208999_c0_g1_i1,0
TRINITY_DN89082_c0_g1_i1,1
TRINITY_DN78814_c1_g1_i1,1
TRINITY_DN103114_c0_g1_i1,1
TRINITY_DN49940_c0_g1_i1,1
TRINITY_DN79892_c2_g1_i1,0
TRINITY_DN213978_c0_g1_i1,1
TRINITY_DN43881_c0_g1_i1,0
TRINITY_DN145569_c0_g1_i1,0
TRINITY_DN190286_c0_g1_i1,1
TRINITY_DN96251_c1_g1_i1,1
TRINITY_DN56839_c0_g1_i1,1
TRINITY_DN64363_c0_g1_i1,0
TRINITY_DN83848_c0_g1_i1,1
TRINITY_DN99957_c1_g1_i1,1
TRINITY_DN210316_c0_g1_i1,0
TRINITY_DN76445_c0_g1_i1,1
TRINITY_DN145458_c0_g1_i1,0
TRINITY_DN71497_c0_g1_i2,1
TRINITY_DN241682_c0_g1_i1,1
TRINITY_DN239682_c0_g1_i1,1
TRINITY_DN81514_c0_g1_i1,1
TRINITY_DN14626_c0_g1_i1,0
TRINITY_DN184684_c0_g1_i1,1
TRINITY_DN84581_c0_g1_i2,1
TRINITY_DN85899_c0_g1_i1,1
TRINITY_DN255267_c0_g1_i1,1
TRINITY_DN51217_c0_g1_i1,1
TRINITY_DN24646_c0_g1_i1,1
TRINITY_DN86799_c0_g1_i1,1
TRINITY_DN77058_c0_g1_i2,1
TRINITY_DN80201_c0_g1_i1,1
TRINITY_DN199721_c0_g1_i1,1
TRINITY_DN22175_c0_g1_i1,1
TRINITY_DN211127_c0_g1_i1,1
TRINITY_DN87639_c0_g1_i1,1
TRINITY_DN71414_c0_g1_i1,1
TRINITY_DN56091_c0_g1_i1,0
TRINITY_DN207085_c0_g1_i1,1
TRINITY_DN230160_c0_g1_i1,0
TRINITY_DN154208_c0_g1_i1,1
TRINITY_DN78504_c0_g1_i1,1
TRINITY_DN245249_c0_g1_i1,0
TRINITY_DN38865_c0_g1_i1,1
TRINITY_DN254506_c0_g1_i1,0
TRINITY_DN156197_c0_g1_i1,1
TRINITY_DN146441_c0_g1_i1,1
TRINITY_DN88735_c0_g1_i1,0
TRINITY_DN61739_c0_g2_i1,1
TRINITY_DN194064_c0_g1_i1,1
TRINITY_DN89777_c0_g1_i1,1
TRINITY_DN210734_c0_g1_i1,1
TRINITY_DN14216_c0_g1_i1,1
TRINITY_DN95210_c0_g1_i2,1
TRINITY_DN188757_c0_g1_i1,1
TRINITY_DN55857_c1_g1_i1,1
TRINITY_DN61254_c0_g1_i1,1
TRINITY_DN226259_c0_g1_i1,1
TRINITY_DN83617_c1_g1_i1,1
TRINITY_DN34866_c0_g1_i1,0
TRINITY_DN105243_c0_g1_i1,0
TRINITY_DN45271_c0_g1_i1,1
TRINITY_DN95817_c0_g1_i1,1
TRINITY_DN7866_c0_g1_i1,1
TRINITY_DN179802_c0_g1_i1,1
TRINITY_DN259040_c0_g1_i1,1
TRINITY_DN90201_c1_g2_i1,1
TRINITY_DN87645_c0_g1_i1,0
TRINITY_DN65372_c0_g1_i1,1
TRINITY_DN170606_c0_g1_i1,1
TRINITY_DN41360_c0_g1_i1,0
TRINITY_DN58310_c0_g1_i1,1
TRINITY_DN7432_c0_g1_i1,1
TRINITY_DN119668_c0_g1_i1,1
TRINITY_DN134239_c0_g1_i1,1
TRINITY_DN232860_c0_g1_i1,0
TRINITY_DN92404_c0_g1_i2,0
TRINITY_DN62105_c0_g1_i2,1
TRINITY_DN87175_c0_g1_i1,1
TRINITY_DN123265_c0_g1_i1,1
TRINITY_DN234668_c0_g1_i1,1
TRINITY_DN64331_c0_g1_i1,1
TRINITY_DN79320_c0_g1_i1,1
TRINITY_DN90869_c0_g1_i1,1
TRINITY_DN62882_c0_g1_i1,0
TRINITY_DN16252_c0_g1_i1,1
TRINITY_DN49979_c0_g1_i1,1
TRINITY_DN14043_c0_g1_i1,0
TRINITY_DN170223_c0_g1_i1,0
TRINITY_DN69628_c2_g1_i1,1
TRINITY_DN130353_c0_g1_i1,1
TRINITY_DN236612_c0_g1_i1,1
TRINITY_DN98061_c1_g1_i1,1
TRINITY_DN97417_c0_g2_i1,1
TRINITY_DN50929_c0_g1_i1,1
TRINITY_DN88610_c0_g1_i1,1
TRINITY_DN87719_c0_g1_i2,1
TRINITY_DN95052_c0_g2_i1,1
TRINITY_DN4417_c0_g1_i1,1
TRINITY_DN215895_c0_g1_i1,1
TRINITY_DN96016_c0_g1_i1,1
TRINITY_DN53933_c0_g1_i1,1
TRINITY_DN45976_c0_g1_i1,0
TRINITY_DN66677_c0_g1_i1,1
TRINITY_DN129453_c0_g1_i1,1
TRINITY_DN234967_c0_g1_i1,1
TRINITY_DN80735_c0_g2_i1,0
TRINITY_DN90805_c0_g1_i1,1
TRINITY_DN83024_c0_g2_i1,0
TRINITY_DN35046_c0_g1_i1,0
TRINITY_DN4992_c0_g1_i1,1
TRINITY_DN75117_c0_g1_i1,1
TRINITY_DN196380_c0_g1_i1,1
TRINITY_DN72732_c0_g2_i1,1
TRINITY_DN31876_c0_g1_i1,1
TRINITY_DN112464_c0_g1_i1,1
TRINITY_DN90182_c0_g1_i1,1
TRINITY_DN30232_c0_g1_i1,1
TRINITY_DN33194_c0_g1_i2,1
TRINITY_DN91909_c0_g1_i4,1
TRINITY_DN92871_c0_g1_i1,1
TRINITY_DN92584_c0_g1_i1,0
TRINITY_DN70967_c0_g1_i1,1
TRINITY_DN187341_c0_g1_i1,1
TRINITY_DN85269_c0_g1_i1,1
TRINITY_DN226352_c0_g1_i1,1
TRINITY_DN250289_c0_g1_i1,1
TRINITY_DN239776_c0_g1_i1,1
TRINITY_DN88602_c0_g1_i2,1
TRINITY_DN22434_c0_g1_i1,1
TRINITY_DN93527_c1_g2_i1,1
TRINITY_DN82265_c0_g1_i2,1
TRINITY_DN11571_c0_g1_i1,1
TRINITY_DN178739_c0_g1_i1,0
TRINITY_DN201571_c0_g1_i1,1
TRINITY_DN129640_c0_g1_i1,1
TRINITY_DN191619_c0_g1_i1,1
TRINITY_DN211937_c0_g1_i1,1
TRINITY_DN1043_c0_g1_i1,1
TRINITY_DN87526_c0_g1_i1,1
TRINITY_DN86585_c0_g1_i1,1
TRINITY_DN172246_c0_g1_i1,1
TRINITY_DN172702_c0_g1_i1,1
TRINITY_DN9681_c0_g1_i1,1
TRINITY_DN69171_c0_g1_i1,1
TRINITY_DN22444_c0_g1_i1,1
TRINITY_DN89492_c0_g1_i1,0
TRINITY_DN237838_c0_g1_i1,1
TRINITY_DN217679_c0_g1_i1,1
TRINITY_DN174310_c0_g1_i1,0
TRINITY_DN256783_c0_g1_i1,1
TRINITY_DN144508_c0_g1_i1,1
TRINITY_DN140040_c0_g1_i1,1
TRINITY_DN89020_c0_g1_i1,1
TRINITY_DN55026_c0_g1_i1,1
TRINITY_DN24829_c0_g1_i1,1
TRINITY_DN90943_c0_g1_i1,1
TRINITY_DN82626_c0_g2_i1,1
TRINITY_DN83967_c0_g2_i1,0
TRINITY_DN97144_c0_g1_i1,1
TRINITY_DN220663_c0_g1_i1,1
TRINITY_DN224119_c0_g1_i1,1
TRINITY_DN10793_c0_g1_i1,1
TRINITY_DN78335_c0_g1_i1,0
TRINITY_DN76964_c0_g1_i1,1
TRINITY_DN98761_c0_g1_i1,1
TRINITY_DN260810_c0_g1_i1,0
TRINITY_DN30456_c0_g1_i1,1
TRINITY_DN44968_c0_g1_i1,0
TRINITY_DN227062_c0_g1_i1,1
TRINITY_DN236368_c0_g1_i1,0
TRINITY_DN53924_c0_g2_i1,0
TRINITY_DN53650_c0_g2_i1,0
TRINITY_DN64043_c0_g1_i2,1
TRINITY_DN216321_c0_g1_i1,0
TRINITY_DN92136_c1_g1_i1,1
TRINITY_DN88650_c0_g1_i3,1
TRINITY_DN93572_c0_g1_i1,1
TRINITY_DN37062_c0_g1_i1,1
TRINITY_DN168384_c0_g1_i1,0
TRINITY_DN96724_c0_g1_i2,0
TRINITY_DN166988_c0_g1_i1,1
TRINITY_DN215926_c0_g1_i1,1
TRINITY_DN94486_c0_g1_i1,1
TRINITY_DN23562_c1_g1_i1,1
TRINITY_DN58584_c0_g1_i1,1
TRINITY_DN52467_c0_g1_i1,1
TRINITY_DN76669_c0_g1_i1,1
TRINITY_DN91531_c0_g1_i1,1
TRINITY_DN237771_c0_g1_i1,1
TRINITY_DN253226_c0_g1_i1,1
TRINITY_DN78668_c0_g1_i1,1
TRINITY_DN223600_c0_g1_i1,0
TRINITY_DN145762_c0_g1_i1,1
TRINITY_DN70620_c0_g1_i1,1
TRINITY_DN84747_c0_g1_i1,1
TRINITY_DN165567_c0_g1_i1,1
TRINITY_DN65038_c0_g2_i1,1
TRINITY_DN96350_c0_g1_i4,0
TRINITY_DN251910_c0_g1_i1,1
TRINITY_DN83876_c0_g1_i1,1
TRINITY_DN91735_c0_g1_i3,1
TRINITY_DN13588_c0_g2_i1,1
TRINITY_DN52507_c0_g1_i1,1
TRINITY_DN49317_c0_g1_i1,1
TRINITY_DN195676_c0_g1_i1,0
TRINITY_DN69476_c0_g1_i1,1
TRINITY_DN127276_c0_g1_i1,1
TRINITY_DN8487_c0_g1_i1,1
TRINITY_DN249644_c0_g1_i1,1
TRINITY_DN108916_c0_g1_i1,1
TRINITY_DN38987_c0_g1_i1,0
TRINITY_DN176735_c0_g1_i1,0
TRINITY_DN84339_c2_g1_i1,1
TRINITY_DN91889_c0_g1_i5,1
TRINITY_DN82851_c0_g1_i1,1
TRINITY_DN81058_c0_g1_i1,1
TRINITY_DN232495_c0_g1_i1,1
TRINITY_DN20585_c0_g1_i1,0
TRINITY_DN21076_c0_g1_i1,1
TRINITY_DN13913_c0_g1_i1,1
TRINITY_DN96122_c0_g1_i4,1
TRINITY_DN188848_c0_g1_i1,1
TRINITY_DN201621_c0_g1_i1,0
TRINITY_DN59533_c0_g2_i1,1
TRINITY_DN187245_c0_g1_i1,1
TRINITY_DN99162_c0_g1_i1,1
TRINITY_DN89425_c0_g1_i1,1
TRINITY_DN33480_c0_g1_i1,1
TRINITY_DN92024_c0_g1_i1,1
TRINITY_DN93241_c0_g1_i1,1
TRINITY_DN185687_c0_g1_i1,1
TRINITY_DN18370_c0_g1_i1,1
TRINITY_DN180948_c0_g1_i1,1
TRINITY_DN54781_c1_g1_i1,1
TRINITY_DN93446_c0_g1_i1,1
TRINITY_DN91985_c0_g1_i1,0
TRINITY_DN76715_c0_g1_i5,1
TRINITY_DN9150_c0_g1_i1,1
TRINITY_DN190466_c0_g1_i1,1
TRINITY_DN44064_c0_g1_i1,1
TRINITY_DN93977_c0_g1_i1,1
TRINITY_DN64665_c0_g1_i1,1
TRINITY_DN139211_c0_g1_i1,1
TRINITY_DN87695_c0_g1_i1,1
TRINITY_DN84720_c0_g1_i1,1
TRINITY_DN179550_c0_g1_i1,1
TRINITY_DN92010_c1_g2_i1,1
TRINITY_DN91195_c0_g1_i3,1
TRINITY_DN75777_c0_g1_i1,1
TRINITY_DN34726_c0_g1_i1,1
TRINITY_DN92812_c0_g1_i1,1
TRINITY_DN28954_c0_g1_i1,1
TRINITY_DN188016_c0_g1_i1,1
TRINITY_DN60444_c0_g1_i1,0
TRINITY_DN243957_c0_g1_i1,1
TRINITY_DN74202_c0_g1_i1,1
TRINITY_DN48961_c0_g1_i1,1
TRINITY_DN84554_c2_g1_i1,0
TRINITY_DN209565_c0_g1_i1,1
TRINITY_DN211126_c0_g1_i1,1
TRINITY_DN91670_c0_g1_i2,1
TRINITY_DN82366_c0_g2_i1,1
TRINITY_DN88696_c0_g1_i1,0
TRINITY_DN97388_c0_g2_i1,1
TRINITY_DN252056_c0_g1_i1,1
TRINITY_DN88934_c0_g1_i2,1
TRINITY_DN160949_c0_g1_i1,1
TRINITY_DN53299_c0_g1_i1,1
TRINITY_DN100800_c0_g2_i1,0
TRINITY_DN152419_c0_g1_i1,1
TRINITY_DN168269_c0_g1_i1,0
TRINITY_DN34301_c0_g1_i1,0
TRINITY_DN165667_c0_g1_i1,1
TRINITY_DN180540_c0_g1_i1,1
TRINITY_DN123951_c0_g1_i1,0
TRINITY_DN83657_c0_g1_i1,1
TRINITY_DN88014_c1_g1_i1,1
TRINITY_DN181823_c0_g1_i1,0
TRINITY_DN3103_c0_g1_i1,0
TRINITY_DN141127_c0_g1_i1,1
TRINITY_DN126446_c0_g1_i1,1
TRINITY_DN76267_c0_g1_i4,1
TRINITY_DN247464_c0_g1_i1,0
TRINITY_DN2413_c0_g1_i1,0
TRINITY_DN105986_c0_g1_i1,1
TRINITY_DN87720_c0_g1_i1,1
TRINITY_DN87401_c1_g1_i1,1
TRINITY_DN87097_c0_g3_i1,1
TRINITY_DN76031_c0_g2_i1,0
TRINITY_DN57446_c0_g1_i2,1
TRINITY_DN183799_c0_g1_i1,1
TRINITY_DN180058_c0_g1_i1,0
TRINITY_DN36968_c1_g1_i1,0
TRINITY_DN135567_c0_g1_i1,1
TRINITY_DN54390_c0_g2_i1,1
TRINITY_DN67203_c0_g2_i1,1
TRINITY_DN90478_c0_g1_i1,1
TRINITY_DN94962_c0_g1_i1,1
TRINITY_DN200699_c0_g1_i1,1
TRINITY_DN120493_c0_g1_i1,0
TRINITY_DN238669_c0_g1_i1,1
TRINITY_DN95674_c0_g1_i1,1
TRINITY_DN31574_c0_g1_i1,0
TRINITY_DN72991_c2_g1_i1,1
TRINITY_DN211110_c0_g1_i1,0
TRINITY_DN75325_c0_g1_i1,1
TRINITY_DN59127_c0_g1_i2,1
TRINITY_DN84045_c0_g1_i2,1
TRINITY_DN57257_c0_g1_i1,1
TRINITY_DN129530_c0_g1_i1,1
TRINITY_DN83334_c0_g1_i1,1
TRINITY_DN94337_c0_g3_i1,0
TRINITY_DN219150_c0_g1_i1,1
TRINITY_DN61629_c0_g1_i1,0
TRINITY_DN99849_c0_g1_i1,1
TRINITY_DN67016_c0_g2_i1,0
TRINITY_DN79880_c0_g1_i1,0
TRINITY_DN62261_c0_g2_i1,0
TRINITY_DN68476_c0_g1_i1,1
TRINITY_DN68908_c0_g1_i1,1
TRINITY_DN206228_c0_g1_i1,1
TRINITY_DN24495_c0_g1_i1,1
TRINITY_DN223330_c0_g1_i1,1
TRINITY_DN158178_c0_g1_i1,0
TRINITY_DN85799_c0_g1_i1,1
TRINITY_DN26034_c0_g1_i1,0
TRINITY_DN100027_c0_g1_i1,1
TRINITY_DN87506_c0_g1_i1,0
TRINITY_DN163539_c0_g1_i1,1
TRINITY_DN186629_c0_g1_i1,1
TRINITY_DN54490_c1_g1_i1,0
TRINITY_DN24785_c0_g1_i1,1
TRINITY_DN134982_c0_g1_i1,1
TRINITY_DN54542_c0_g1_i1,0
TRINITY_DN11500_c0_g1_i1,0
TRINITY_DN135920_c0_g1_i1,1
TRINITY_DN143119_c0_g1_i1,0
TRINITY_DN94891_c0_g1_i1,1
TRINITY_DN143810_c0_g1_i1,1
TRINITY_DN68298_c0_g1_i1,1
TRINITY_DN12361_c0_g1_i1,0
TRINITY_DN80807_c0_g1_i1,0
TRINITY_DN201310_c0_g1_i1,0
TRINITY_DN208903_c0_g1_i1,1
TRINITY_DN41815_c0_g1_i1,1
TRINITY_DN127599_c0_g1_i1,1
TRINITY_DN86816_c0_g1_i1,1
TRINITY_DN187106_c0_g1_i1,1
TRINITY_DN3944_c0_g1_i1,1
TRINITY_DN2032_c0_g1_i1,1
TRINITY_DN74270_c0_g1_i1,0
TRINITY_DN52800_c0_g1_i1,1
TRINITY_DN73417_c0_g2_i1,1
TRINITY_DN78017_c0_g1_i1,1
TRINITY_DN238977_c0_g1_i1,1
TRINITY_DN21714_c0_g1_i1,1
TRINITY_DN242950_c1_g1_i1,1
TRINITY_DN156625_c0_g1_i1,1
TRINITY_DN60053_c0_g2_i1,1
TRINITY_DN240414_c0_g1_i1,1
TRINITY_DN43945_c0_g1_i1,0
TRINITY_DN92332_c0_g1_i1,1
TRINITY_DN162_c0_g1_i1,1
TRINITY_DN249366_c0_g1_i1,1
TRINITY_DN62125_c0_g1_i1,1
TRINITY_DN24002_c0_g1_i1,1
TRINITY_DN28000_c0_g1_i1,1
TRINITY_DN81474_c0_g1_i1,1
TRINITY_DN114892_c0_g1_i1,1
TRINITY_DN214142_c0_g1_i1,1
TRINITY_DN242111_c0_g1_i1,1
TRINITY_DN207960_c0_g1_i1,1
TRINITY_DN63099_c0_g1_i1,1
TRINITY_DN86019_c0_g1_i1,1
TRINITY_DN159274_c0_g1_i1,1
TRINITY_DN25806_c0_g1_i1,1
TRINITY_DN179687_c0_g1_i1,1
TRINITY_DN73236_c0_g1_i1,1
TRINITY_DN88790_c0_g1_i1,1
TRINITY_DN83003_c0_g2_i3,1
TRINITY_DN37954_c0_g1_i1,1
TRINITY_DN81534_c1_g1_i1,0
TRINITY_DN97596_c0_g1_i1,1
TRINITY_DN247214_c0_g1_i1,0
TRINITY_DN74953_c0_g1_i2,1
TRINITY_DN20668_c0_g1_i1,1
TRINITY_DN5715_c1_g1_i1,1
TRINITY_DN80386_c0_g2_i1,0
TRINITY_DN105227_c0_g1_i1,1
TRINITY_DN93272_c1_g2_i1,1
TRINITY_DN22178_c0_g2_i1,1
TRINITY_DN47108_c0_g1_i1,1
TRINITY_DN228962_c0_g1_i1,1
TRINITY_DN176123_c0_g1_i1,1
TRINITY_DN212793_c0_g1_i1,0
TRINITY_DN77308_c0_g1_i2,1
TRINITY_DN250551_c0_g1_i1,0
TRINITY_DN106439_c0_g1_i1,1
TRINITY_DN245113_c0_g1_i1,1
TRINITY_DN92385_c0_g1_i3,0
TRINITY_DN84461_c0_g4_i1,1
TRINITY_DN181447_c0_g1_i1,0
TRINITY_DN152211_c0_g1_i1,1
TRINITY_DN90179_c0_g1_i1,1
TRINITY_DN83528_c0_g1_i1,1
TRINITY_DN61627_c0_g1_i1,1
TRINITY_DN167198_c0_g1_i1,1
TRINITY_DN73624_c0_g3_i1,1
TRINITY_DN98991_c1_g1_i4,1
TRINITY_DN637_c1_g1_i1,1
TRINITY_DN159811_c0_g1_i1,1
TRINITY_DN19614_c0_g1_i1,0
TRINITY_DN187030_c0_g1_i1,1
TRINITY_DN84971_c0_g2_i1,1
TRINITY_DN75205_c0_g1_i1,1
TRINITY_DN66296_c0_g1_i1,0
TRINITY_DN52678_c0_g1_i1,1
TRINITY_DN244853_c0_g1_i1,1
TRINITY_DN143204_c0_g1_i1,1
TRINITY_DN241624_c0_g1_i1,1
TRINITY_DN196296_c0_g1_i1,1
TRINITY_DN92098_c0_g1_i1,1
TRINITY_DN94159_c0_g1_i5,1
TRINITY_DN94815_c0_g2_i1,1
TRINITY_DN97863_c0_g4_i1,1
TRINITY_DN200558_c0_g1_i1,1
TRINITY_DN208111_c0_g1_i1,1
TRINITY_DN104346_c0_g1_i1,1
TRINITY_DN49444_c2_g1_i1,1
TRINITY_DN96896_c0_g1_i6,1
TRINITY_DN66500_c0_g1_i1,0
TRINITY_DN211718_c0_g1_i1,1
TRINITY_DN100309_c0_g1_i7,1
TRINITY_DN35832_c0_g1_i1,1
TRINITY_DN186555_c0_g1_i1,1
TRINITY_DN33585_c0_g1_i1,1
TRINITY_DN49095_c0_g1_i1,1
TRINITY_DN1785_c0_g1_i1,1
TRINITY_DN244084_c0_g1_i1,1
TRINITY_DN100452_c0_g1_i5,1
TRINITY_DN2608_c0_g1_i1,1
TRINITY_DN85795_c0_g1_i5,1
TRINITY_DN91127_c0_g1_i1,1
TRINITY_DN237635_c0_g1_i1,1
TRINITY_DN238781_c0_g1_i1,0
TRINITY_DN72146_c0_g1_i1,1
TRINITY_DN235434_c0_g1_i1,1
TRINITY_DN50479_c0_g1_i1,1
TRINITY_DN23085_c0_g1_i1,0
TRINITY_DN43563_c0_g1_i1,1
TRINITY_DN160039_c0_g1_i1,1
TRINITY_DN91280_c0_g1_i3,1
TRINITY_DN86200_c0_g1_i3,1
TRINITY_DN95735_c0_g1_i1,1
TRINITY_DN179046_c0_g1_i1,0
TRINITY_DN211587_c0_g1_i1,0
TRINITY_DN82479_c0_g3_i1,1
TRINITY_DN99248_c0_g1_i2,1
TRINITY_DN11586_c0_g1_i1,1
TRINITY_DN243492_c0_g1_i1,1
TRINITY_DN92749_c0_g1_i2,1
TRINITY_DN21247_c0_g1_i1,1
TRINITY_DN41976_c0_g1_i1,0
TRINITY_DN41645_c0_g1_i1,1
TRINITY_DN93589_c0_g1_i1,1
TRINITY_DN79808_c0_g2_i1,1
TRINITY_DN240032_c0_g1_i1,1
TRINITY_DN209524_c0_g1_i1,1
TRINITY_DN33932_c1_g1_i1,1
TRINITY_DN173442_c0_g1_i1,0
TRINITY_DN138231_c0_g1_i1,1
TRINITY_DN217588_c0_g1_i1,1
TRINITY_DN96770_c0_g1_i1,1
TRINITY_DN147377_c0_g1_i1,1
TRINITY_DN60159_c0_g2_i1,1
TRINITY_DN80475_c1_g2_i1,1
TRINITY_DN156152_c0_g1_i1,1
TRINITY_DN1480_c0_g1_i1,1
TRINITY_DN160743_c0_g1_i1,1
TRINITY_DN100605_c3_g1_i1,1
TRINITY_DN100042_c1_g1_i3,1
TRINITY_DN141416_c0_g1_i1,1
TRINITY_DN71147_c0_g1_i1,1
TRINITY_DN73423_c0_g1_i1,1
TRINITY_DN132725_c0_g1_i1,0
TRINITY_DN138385_c0_g1_i1,1
TRINITY_DN138563_c0_g1_i1,1
TRINITY_DN95115_c0_g1_i1,1
TRINITY_DN91383_c0_g1_i1,1
TRINITY_DN88516_c0_g1_i1,1
TRINITY_DN84479_c0_g1_i1,1
TRINITY_DN187801_c0_g1_i1,1
TRINITY_DN105303_c0_g1_i1,1
TRINITY_DN90177_c0_g1_i1,0
TRINITY_DN102205_c0_g1_i1,1
TRINITY_DN92088_c0_g1_i2,1
TRINITY_DN169211_c0_g1_i1,1
TRINITY_DN91209_c0_g2_i1,1
TRINITY_DN241274_c0_g1_i1,1
TRINITY_DN99694_c0_g1_i1,1
TRINITY_DN80309_c0_g1_i1,0
TRINITY_DN105604_c0_g1_i1,1
TRINITY_DN76340_c0_g1_i1,1
TRINITY_DN177856_c0_g1_i1,1
TRINITY_DN135051_c0_g1_i1,1
TRINITY_DN79210_c0_g1_i1,1
TRINITY_DN75368_c0_g1_i1,1
TRINITY_DN79187_c0_g1_i1,1
TRINITY_DN8559_c0_g1_i1,1
TRINITY_DN16117_c1_g1_i1,1
TRINITY_DN151356_c0_g1_i1,1
TRINITY_DN43761_c1_g1_i1,1
TRINITY_DN94813_c0_g1_i1,1
TRINITY_DN77207_c0_g2_i1,1
TRINITY_DN120418_c0_g1_i1,0
TRINITY_DN95339_c0_g1_i1,1
TRINITY_DN211687_c0_g1_i1,0
TRINITY_DN165104_c0_g1_i1,0
TRINITY_DN68695_c0_g2_i1,0
TRINITY_DN5886_c0_g1_i1,1
TRINITY_DN76482_c0_g1_i1,0
TRINITY_DN241202_c0_g1_i1,1
TRINITY_DN40303_c0_g1_i1,0
TRINITY_DN112053_c0_g1_i1,0
TRINITY_DN77111_c1_g1_i1,1
TRINITY_DN84693_c0_g1_i2,1
