gene1141,GO:0055085
gene1140,GO:0043565
gene1145,GO:0009982
gene1144,GO:0055085
gene1147,GO:0046872
gene631,GO:0004640
gene630,GO:0004834
gene2304,GO:0016491
gene632,GO:0004048
gene2302,GO:0036125
gene2303,GO:0006635
gene637,GO:0003725
gene2301,GO:0003746
gene639,GO:0016021
gene638,GO:0009982
gene228,GO:2001061
gene2309,GO:0016020
gene1343,GO:0006351
gene3932,GO:0046872
gene3930,GO:0071555
gene2202,GO:0052689
gene33,GO:0016020
gene2230,GO:0008270
gene2231,GO:0016021
gene2236,GO:0015558
gene2237,GO:0006351
gene2234,GO:0016747
gene122,GO:0048038
gene2238,GO:0006629
gene2239,GO:0016722
gene3543,GO:0016798
gene3014,GO:0044780
gene3017,GO:0071973
gene2019,GO:0006750
gene2548,GO:0008484
gene3013,GO:0044780
gene3012,GO:0044780
gene2012,GO:0006402
gene2545,GO:0016773
gene2546,GO:0009025
gene3548,GO:0016021
gene3019,GO:0016021
gene2014,GO:0071436
gene2015,GO:0008948
gene2788,GO:0005622
gene3001,GO:0016020
gene3938,GO:0032784
gene2782,GO:0017001
gene2783,GO:0009432
gene2786,GO:0006355
gene3555,GO:0004527
gene3308,GO:0016021
gene3300,GO:0006935
gene3303,GO:0055085
gene3302,GO:0008448
gene3305,GO:0003824
gene2168,GO:0006355
gene2169,GO:0097171
gene2166,GO:0046537
gene2164,GO:0051262
gene2162,GO:0009001
gene2163,GO:0051287
gene2161,GO:0008757
gene2498,GO:0006437
gene2494,GO:0048472
gene2495,GO:0042597
gene2492,GO:0051536
gene2493,GO:0019509
gene2490,GO:0051536
gene2491,GO:0015930
gene3785,GO:0030163
gene3784,GO:0051537
gene1455,GO:0033817
gene1454,GO:0046656
gene1453,GO:0016829
gene1452,GO:0006235
gene3783,GO:0051537
gene3782,GO:0006355
gene3789,GO:0006351
gene1459,GO:0033818
gene1458,GO:0004314
gene3168,GO:0006810
gene3164,GO:0016787
gene3167,GO:0004386
gene2437,GO:0032784
gene3161,GO:0019464
gene3160,GO:0019464
gene3163,GO:0008483
gene3162,GO:0043565
gene3769,GO:0016740
gene3769,GO:0006355
gene3768,GO:0016887
gene3763,GO:0020037
gene3762,GO:0016021
gene3760,GO:0019239
gene3766,GO:0009443
gene3765,GO:0006355
gene3764,GO:0030151
gene78,GO:0055085
gene79,GO:0016787
gene70,GO:0043953
gene71,GO:0043953
gene72,GO:0043953
gene73,GO:0016021
gene74,GO:0008168
gene75,GO:0009234
gene77,GO:0016021
gene1765,GO:0016829
gene1765,GO:0008700
gene1672,GO:0016021
gene2829,GO:0006355
gene2828,GO:0016020
gene2827,GO:0016021
gene2823,GO:0046872
gene2820,GO:0006351
gene3945,GO:0006355
gene1927,GO:0005524
gene1925,GO:0010468
gene1924,GO:0043039
gene1922,GO:0016301
gene1921,GO:0046872
gene1920,GO:0015940
gene1928,GO:0071555
gene2953,GO:0006355
gene2952,GO:0031460
gene2951,GO:0016021
gene2950,GO:0005215
gene2956,GO:0016787
gene2955,GO:0005215
gene2954,GO:0016021
gene2958,GO:0006351
gene3521,GO:0030151
gene1656,GO:0016020
gene3943,GO:0032549
gene3808,GO:0016747
gene3972,GO:0046872
gene1859,GO:0004252
gene3971,GO:0009423
gene3977,GO:0006351
gene3974,GO:0055085
gene3975,GO:0055085
gene1853,GO:0015914
gene1852,GO:0043190
gene1327,GO:0016021
gene1850,GO:0055085
gene1857,GO:0071555
gene1320,GO:0050661
gene1322,GO:0008173
gene1638,GO:0005622
gene281,GO:0016021
gene282,GO:0016021
gene283,GO:0046872
gene284,GO:0016829
gene285,GO:0006351
gene286,GO:0016021
gene1211,GO:0043190
gene1210,GO:0016021
gene358,GO:0051539
gene1212,GO:0045892
gene1215,GO:0050660
gene1214,GO:0051920
gene1217,GO:0006351
gene1218,GO:0055085
gene351,GO:0050897
gene356,GO:0051539
gene354,GO:0006351
gene3255,GO:0003824
gene910,GO:0016887
gene915,GO:0016020
gene916,GO:0006355
gene1035,GO:0016887
gene919,GO:0030170
gene257,GO:0006429
gene1138,GO:0043565
gene3703,GO:0051213
gene704,GO:0043266
gene1135,GO:0055085
gene1137,GO:0055085
gene707,GO:0046872
gene1133,GO:0051539
gene253,GO:0070038
gene252,GO:0016020
gene756,GO:0051301
gene754,GO:0051301
gene755,GO:0051301
gene251,GO:0051301
gene750,GO:0044238
gene751,GO:0017153
gene3990,GO:0016021
gene3991,GO:0051539
gene3992,GO:0050660
gene3993,GO:0071915
gene3994,GO:0008270
gene3995,GO:0006646
gene758,GO:0020037
gene759,GO:0042597
gene629,GO:0004834
gene626,GO:0016787
gene627,GO:0005887
gene622,GO:0008168
gene620,GO:0032049
gene621,GO:0009982
gene1682,GO:0051539
gene1683,GO:0035999
gene1680,GO:0016021
gene1681,GO:0008861
gene1686,GO:0016021
gene1688,GO:0046872
gene1040,GO:0019551
gene1042,GO:0008270
gene1045,GO:0008236
gene1046,GO:0034057
gene2225,GO:0051301
gene2224,GO:0030435
gene2227,GO:0031226
gene2226,GO:0051301
gene2221,GO:0071973
gene2220,GO:0042866
gene2223,GO:0006071
gene135,GO:0043565
gene2228,GO:0052913
gene3576,GO:0042626
gene3574,GO:0016887
gene3575,GO:0042626
gene3572,GO:0016491
gene2008,GO:0009432
gene2559,GO:0009401
gene3571,GO:0008080
gene2005,GO:0016987
gene2556,GO:0016021
gene2555,GO:0008448
gene2006,GO:0030983
gene2553,GO:0051287
gene2552,GO:0016787
gene2003,GO:0030091
gene2002,GO:0046872
gene2798,GO:0030246
gene2795,GO:0051536
gene2794,GO:0051539
gene2796,GO:0019645
gene2790,GO:0016020
gene2792,GO:0051536
gene1597,GO:0016021
gene1594,GO:0004672
gene1592,GO:0030246
gene1593,GO:0051213
gene1590,GO:0033743
gene1078,GO:0016021
gene1599,GO:0006355
gene2319,GO:0004526
gene2318,GO:0006412
gene2311,GO:0006426
gene2310,GO:0016021
gene2313,GO:0030170
gene2312,GO:0006426
gene2315,GO:0009432
gene2314,GO:0006265
gene2316,GO:0009360
gene3379,GO:0016787
gene3377,GO:0016021
gene3370,GO:0016810
gene3371,GO:0016301
gene3372,GO:0043565
gene3373,GO:0016491
gene486,GO:0044209
gene2173,GO:0016757
gene2172,GO:0016740
gene2175,GO:0009244
gene1516,GO:0061597
gene2177,GO:0016740
gene2176,GO:0016757
gene2179,GO:0016740
gene2178,GO:0015937
gene484,GO:0006355
gene2481,GO:0009088
gene2480,GO:0030170
gene2483,GO:0008772
gene485,GO:0006950
gene2485,GO:0051252
gene2487,GO:0016021
gene2486,GO:0006355
gene1462,GO:0005840
gene2488,GO:0051536
gene1460,GO:0016747
gene1461,GO:0015934
gene1466,GO:0016021
gene1467,GO:0015420
gene1464,GO:0009982
gene1465,GO:0009898
gene480,GO:0009360
gene1660,GO:0009423
gene1661,GO:0022877
gene1663,GO:0043565
gene1664,GO:0016740
gene1665,GO:0022877
gene1666,GO:0009982
gene1667,GO:0016020
gene3190,GO:0006351
gene3191,GO:0016491
gene3193,GO:0043190
gene3194,GO:0016491
gene3198,GO:0043565
gene67,GO:0043565
gene66,GO:0008990
gene3202,GO:0016021
gene64,GO:0042168
gene3204,GO:0015969
gene62,GO:0033014
gene3758,GO:0003677
gene3208,GO:0030729
gene3209,GO:0016853
gene3750,GO:0005727
gene68,GO:0046872
gene2441,GO:0046872
gene3689,GO:0046872
gene3684,GO:0009228
gene3685,GO:0005975
gene3686,GO:0016021
gene3416,GO:0016407
gene3681,GO:0016021
gene1868,GO:0008233
gene2816,GO:0016021
gene2814,GO:0003677
gene2815,GO:0048029
gene2818,GO:0006014
gene2819,GO:0006351
gene1636,GO:0006351
gene3969,GO:0046872
gene3223,GO:0046872
gene1918,GO:0016887
gene1919,GO:0016021
gene1912,GO:0046872
gene1913,GO:0016021
gene1910,GO:0030234
gene1911,GO:0016020
gene1916,GO:0006166
gene1916,GO:0052657
gene1917,GO:0015976
gene1914,GO:0043190
gene1915,GO:0006355
gene2966,GO:0044208
gene2965,GO:0006351
gene2968,GO:0016787
gene1038,GO:0043093
gene3965,GO:0050660
gene3964,GO:0043565
gene3967,GO:0071436
gene3966,GO:0008276
gene3961,GO:0016301
gene3960,GO:0006351
gene3963,GO:0016021
gene3962,GO:0030170
gene1866,GO:0020037
gene1864,GO:0051537
gene1865,GO:0045275
gene1862,GO:0006412
gene1863,GO:0006412
gene1861,GO:0051301
gene1776,GO:0097056
gene0,GO:0003676
gene1,GO:0071555
gene2,GO:0005524
gene2464,GO:0043565
gene440,GO:0020037
gene6,GO:0006355
gene2460,GO:0006304
gene1774,GO:0022904
gene2294,GO:0016853
gene1266,GO:0030246
gene1260,GO:0016787
gene1262,GO:0031418
gene2747,GO:0019867
gene1268,GO:0016831
gene1269,GO:0016491
gene1856,GO:0051301
gene2742,GO:0055114
gene1775,GO:0005737
gene2743,GO:0008483
gene46,GO:0043140
gene385,GO:0045892
gene384,GO:0044780
gene439,GO:0017004
gene438,GO:0043190
gene389,GO:0071973
gene388,GO:0008983
gene434,GO:0006935
gene433,GO:0006935
gene920,GO:0046538
gene431,GO:0008984
gene430,GO:0006935
gene1129,GO:0022904
gene1126,GO:0016020
gene1125,GO:0055085
gene1124,GO:0043565
gene1123,GO:0016740
gene1122,GO:0016020
gene1120,GO:0016020
gene723,GO:0003824
gene722,GO:0016021
gene3989,GO:0016021
gene720,GO:0006351
gene726,GO:0016740
gene18,GO:0016021
gene3983,GO:0006457
gene3982,GO:0016020
gene729,GO:0050660
gene3980,GO:0008797
gene3987,GO:0051536
gene3986,GO:0030145
gene3984,GO:0042026
gene659,GO:0016021
gene653,GO:0006351
gene656,GO:0015173
gene1695,GO:0016021
gene1697,GO:0046872
gene1696,GO:0045454
gene1693,GO:0008776
gene1692,GO:0016021
gene3338,GO:0016787
gene1698,GO:0050662
gene1051,GO:0016434
gene1057,GO:0043043
gene1056,GO:0008080
gene1055,GO:0006355
gene1054,GO:0016740
gene1054,GO:0006355
gene1059,GO:0016021
gene2562,GO:0006351
gene2563,GO:0008484
gene2560,GO:0030246
gene2561,GO:0019402
gene2566,GO:0016811
gene2567,GO:0016020
gene2760,GO:0005524
gene2761,GO:0016740
gene2762,GO:0006355
gene2763,GO:0005215
gene2764,GO:0016020
gene2767,GO:0006355
gene1581,GO:0016021
gene2769,GO:0046872
gene1584,GO:0016491
gene1587,GO:0016740
gene1586,GO:0006520
gene2342,GO:0006351
gene2343,GO:1901137
gene2340,GO:0046961
gene2341,GO:0071555
gene2368,GO:0046872
gene2369,GO:0034023
gene2365,GO:0009294
gene2367,GO:0006265
gene2360,GO:0015079
gene2361,GO:0008649
gene2362,GO:0008168
gene2363,GO:0042586
gene673,GO:0009423
gene1265,GO:0008173
gene3365,GO:0015074
gene2345,GO:0043565
gene3363,GO:0046872
gene1349,GO:0055085
gene3360,GO:0008080
gene2104,GO:0006979
gene2105,GO:0006351
gene2100,GO:0030170
gene3996,GO:0046872
gene2103,GO:0008974
gene2109,GO:0043824
gene1479,GO:0044211
gene1478,GO:0009220
gene1088,GO:0016706
gene1471,GO:0016810
gene1470,GO:0016036
gene1473,GO:0016021
gene1472,GO:0016021
gene3568,GO:0016021
gene1679,GO:0015424
gene1678,GO:0030288
gene1673,GO:0016491
gene3560,GO:0016021
gene1671,GO:0005622
gene1677,GO:0016021
gene3564,GO:0009423
gene3567,GO:0005215
gene3566,GO:0016021
gene3183,GO:0016021
gene3345,GO:0050661
gene3180,GO:0016021
gene3187,GO:0005737
gene3186,GO:0055085
gene3184,GO:0051301
gene3189,GO:0016021
gene3431,GO:0042626
gene3213,GO:0008124
gene3212,GO:0006559
gene10,GO:0015628
gene11,GO:0015031
gene16,GO:0015628
gene17,GO:0015628
gene14,GO:0015628
gene15,GO:0015628
gene2610,GO:0016021
gene3748,GO:0005727
gene2612,GO:0016021
gene19,GO:0015628
gene2614,GO:0016740
gene2615,GO:0008776
gene2616,GO:0005524
gene2617,GO:0051537
gene2581,GO:0008168
gene2582,GO:0004527
gene2584,GO:0050660
gene3693,GO:0046872
gene3026,GO:0071973
gene3691,GO:0042597
gene3690,GO:0008080
gene3027,GO:0016021
gene2805,GO:0016301
gene2807,GO:0008889
gene2806,GO:0016021
gene3022,GO:0071973
gene2803,GO:0016874
gene2513,GO:0005975
gene2507,GO:0016021
gene2515,GO:0016868
gene1905,GO:0050660
gene1904,GO:0045254
gene1907,GO:0051539
gene2514,GO:0030246
gene1900,GO:0009435
gene1903,GO:0004739
gene1902,GO:0006351
gene2978,GO:0045892
gene2971,GO:0006351
gene929,GO:0045454
gene2972,GO:0051213
gene2977,GO:0044780
gene387,GO:0006935
gene386,GO:0044781
gene925,GO:0003824
gene1113,GO:0006813
gene436,GO:0016020
gene926,GO:0008610
gene1870,GO:2001061
gene1873,GO:0070677
gene1559,GO:0016021
gene1875,GO:0009295
gene1877,GO:0043093
gene1876,GO:0071424
gene1878,GO:0051301
gene1277,GO:0016787
gene1274,GO:0043115
gene1273,GO:0016020
gene1272,GO:0051537
gene1271,GO:0051539
gene1270,GO:0030170
gene3219,GO:0016787
gene1386,GO:0016021
gene939,GO:0016740
gene428,GO:0005622
gene428,GO:0016301
gene429,GO:0097588
gene399,GO:0071973
gene932,GO:0008641
gene397,GO:0071973
gene930,GO:0016020
gene427,GO:0030435
gene392,GO:0071973
gene421,GO:0044780
gene390,GO:0071973
gene935,GO:0006351
gene1112,GO:0005525
gene1790,GO:0042558
gene1110,GO:0016747
gene1111,GO:0005525
gene1116,GO:0016846
gene1117,GO:0016491
gene1114,GO:0050662
gene1791,GO:0016597
gene1118,GO:0016021
gene1119,GO:0016887
gene1792,GO:0008483
gene2194,GO:0016787
gene1794,GO:0016887
gene1795,GO:0009058
gene730,GO:0006457
gene732,GO:0008080
gene735,GO:0042954
gene736,GO:0043190
gene737,GO:0042954
gene738,GO:0016021
gene739,GO:0016021
gene1797,GO:0016740
gene1846,GO:0055085
gene640,GO:0016491
gene641,GO:0005886
gene643,GO:0006265
gene646,GO:0008170
gene1847,GO:0043165
gene1067,GO:0016853
gene1064,GO:0016491
gene1060,GO:0016021
gene3825,GO:0050992
gene721,GO:0016021
gene1069,GO:0004497
gene3988,GO:0043043
gene338,GO:0051537
gene2576,GO:0019867
gene2571,GO:0016021
gene2570,GO:0016021
gene2573,GO:0006351
gene2572,GO:0016021
gene442,GO:0046872
gene2776,GO:0009058
gene2775,GO:0006351
gene443,GO:0020037
gene2779,GO:0043565
gene2778,GO:0046872
gene3981,GO:0016020
gene337,GO:0022904
gene1675,GO:0015035
gene331,GO:0052916
gene635,GO:0016832
gene2374,GO:0016740
gene3997,GO:0016896
gene2372,GO:0050661
gene2371,GO:0046872
gene2370,GO:0061710
gene3352,GO:0009435
gene3353,GO:0009058
gene3422,GO:0016787
gene3351,GO:0016787
gene3424,GO:0005524
gene3721,GO:0042773
gene3426,GO:0050662
gene3355,GO:0006355
gene3429,GO:0016787
gene3358,GO:0006351
gene2639,GO:0016491
gene2717,GO:0006012
gene2117,GO:0009007
gene34,GO:0043565
gene2115,GO:0046872
gene2114,GO:0046872
gene2113,GO:0006436
gene2112,GO:0008152
gene2111,GO:0030170
gene2110,GO:0019545
gene2247,GO:0019867
gene2119,GO:0009423
gene2710,GO:0016021
gene1480,GO:0005524
gene1481,GO:0046872
gene1482,GO:0017153
gene1484,GO:0097056
gene1485,GO:0006260
gene1486,GO:0042954
gene1487,GO:0051301
gene1488,GO:0043565
gene1489,GO:0050660
gene2712,GO:0006351
gene2633,GO:0006351
gene3518,GO:0016491
gene3519,GO:0008138
gene1648,GO:0071266
gene1649,GO:0051287
gene1646,GO:0031119
gene3515,GO:0043565
gene3517,GO:0006629
gene3510,GO:0016829
gene3511,GO:0016887
gene3512,GO:0016887
gene1641,GO:0009116
gene3226,GO:0016021
gene3735,GO:0030091
gene3736,GO:0009982
gene3737,GO:0006351
gene3222,GO:0045892
gene3731,GO:0006351
gene3220,GO:0030170
gene3221,GO:0016020
gene2603,GO:0051392
gene2602,GO:0003677
gene3738,GO:0016491
gene2606,GO:0006351
gene2605,GO:0010181
gene3229,GO:0006351
gene2599,GO:0019867
gene2598,GO:0008270
gene2596,GO:0043565
gene1759,GO:0009295
gene3648,GO:0051539
gene3649,GO:0008998
gene3641,GO:0008080
gene3644,GO:0005887
gene3645,GO:0016787
gene3647,GO:0016021
gene1017,GO:0070469
gene2908,GO:0016301
gene2909,GO:0042853
gene2905,GO:0030435
gene2907,GO:0006351
gene1804,GO:0045226
gene1840,GO:0046872
gene1807,GO:0006310
gene1800,GO:0016740
gene1802,GO:0050662
gene3946,GO:0046872
gene1808,GO:0006351
gene1842,GO:0005525
gene3944,GO:0006351
gene2243,GO:0016787
gene1844,GO:0044238
gene3942,GO:0006412
gene4046,GO:0070814
gene3941,GO:0070180
gene3940,GO:0019843
gene1248,GO:0016021
gene1249,GO:0015424
gene1242,GO:0005622
gene1247,GO:0016021
gene1244,GO:0016021
gene1245,GO:0055085
gene2241,GO:0016021
gene2240,GO:0016301
gene419,GO:0044781
gene418,GO:0071973
gene411,GO:0071973
gene410,GO:0071973
gene413,GO:0071973
gene412,GO:0071973
gene414,GO:0071973
gene417,GO:0071973
gene416,GO:0071973
gene1105,GO:0016853
gene1104,GO:0016021
gene1107,GO:0005622
gene1106,GO:0006355
gene1102,GO:0045127
gene1108,GO:0045454
gene709,GO:0043565
gene708,GO:0016021
gene705,GO:0045454
gene256,GO:0043165
gene255,GO:0009360
gene254,GO:0090071
gene701,GO:0016491
gene700,GO:0050660
gene703,GO:0006355
gene702,GO:0005524
gene1079,GO:0043815
gene894,GO:0016301
gene897,GO:0005524
gene896,GO:0022877
gene893,GO:0009750
gene1071,GO:0004497
gene1070,GO:0016491
gene1073,GO:0008852
gene1075,GO:0016787
gene1075,GO:0016021
gene1074,GO:0006355
gene1077,GO:0008270
gene604,GO:0055085
gene2746,GO:0006098
gene2295,GO:0006351
gene2296,GO:0016787
gene2745,GO:0046872
gene2290,GO:0006355
gene2291,GO:0055085
gene2292,GO:0016020
gene1580,GO:0016020
gene675,GO:0006412
gene674,GO:0006220
gene677,GO:0005887
gene676,GO:0006417
gene2346,GO:0030170
gene2347,GO:0051539
gene2344,GO:0043565
gene672,GO:0016787
gene2348,GO:0009081
gene2349,GO:0016597
gene679,GO:0044205
gene678,GO:0046890
gene3433,GO:0046872
gene3344,GO:0015992
gene2128,GO:0006351
gene3346,GO:0016020
gene3340,GO:0016787
gene2122,GO:0009306
gene297,GO:0046872
gene3439,GO:0016987
gene744,GO:0043190
gene295,GO:0016787
gene1493,GO:0016598
gene1492,GO:0030163
gene1491,GO:0042626
gene1490,GO:0042883
gene1497,GO:0006950
gene1496,GO:0030163
gene1495,GO:0005524
gene1494,GO:0005737
gene1499,GO:0009982
gene1498,GO:0051287
gene1651,GO:0016740
gene1650,GO:0051287
gene1653,GO:0006032
gene1652,GO:0050660
gene1655,GO:0004725
gene3508,GO:0016020
gene3507,GO:0006355
gene3505,GO:0003755
gene3239,GO:0008270
gene3238,GO:0016787
gene3231,GO:0016810
gene3230,GO:0016740
gene3233,GO:0016021
gene3232,GO:0030288
gene3234,GO:0043190
gene3237,GO:0006351
gene3236,GO:0055085
gene3727,GO:0016491
gene3726,GO:0008080
gene3725,GO:0006355
gene3792,GO:0019867
gene38,GO:0042254
gene3722,GO:0051536
gene2638,GO:0030145
gene3720,GO:0016491
gene2636,GO:0009231
gene2637,GO:0016740
gene36,GO:0051989
gene2635,GO:0055085
gene2632,GO:0009058
gene31,GO:0009399
gene3729,GO:0016020
gene2631,GO:0016787
gene602,GO:0016021
gene1009,GO:0004252
gene3659,GO:0016740
gene3658,GO:0016740
gene3653,GO:0043565
gene3652,GO:0004527
gene1206,GO:0031992
gene1207,GO:0016021
gene2919,GO:0043565
gene2917,GO:1902560
gene2916,GO:0016021
gene269,GO:0043023
gene2913,GO:0016021
gene2911,GO:0030246
gene2910,GO:0006355
gene3430,GO:0046872
gene1816,GO:0006810
gene1813,GO:0019867
gene1811,GO:0006858
gene3594,GO:0016740
gene2069,GO:0019843
gene2068,GO:0019843
gene2101,GO:0016787
gene670,GO:0006355
gene3880,GO:0008803
gene3881,GO:0050661
gene3886,GO:0006412
gene1258,GO:0003824
gene3884,GO:0005737
gene3885,GO:0016021
gene1254,GO:0016434
gene3888,GO:0016740
gene1256,GO:0030246
gene1251,GO:0016740
gene1250,GO:0016021
gene1253,GO:0016021
gene1252,GO:0003998
gene3598,GO:0009086
gene3048,GO:0006629
gene3049,GO:0016787
gene2188,GO:0051301
gene2253,GO:0006355
gene2189,GO:0044205
gene718,GO:0044205
gene248,GO:0009002
gene712,GO:0016787
gene245,GO:0051539
gene710,GO:0051539
gene711,GO:0003333
gene716,GO:0055085
gene241,GO:0004601
gene714,GO:0006091
gene243,GO:0019877
gene2133,GO:0006526
gene883,GO:0036104
gene880,GO:0004519
gene881,GO:0004222
gene887,GO:0016021
gene884,GO:0036104
gene1004,GO:0016491
gene1005,GO:0004181
gene1006,GO:0009002
gene1007,GO:0008033
gene1000,GO:0045148
gene1002,GO:0016407
gene1003,GO:0016787
gene1574,GO:0016491
gene406,GO:0043565
gene407,GO:0016020
gene405,GO:0009288
gene403,GO:0044781
gene400,GO:0071973
gene401,GO:0071973
gene3860,GO:0006351
gene3862,GO:0016020
gene3863,GO:0009098
gene3864,GO:0051287
gene3865,GO:0051539
gene408,GO:0043565
gene409,GO:0071973
gene2758,GO:0016491
gene3444,GO:0016021
gene2750,GO:0016021
gene3445,GO:0016021
gene2757,GO:0030170
gene2287,GO:0008408
gene2286,GO:0020037
gene2281,GO:0016887
gene2280,GO:0055085
gene2289,GO:0016021
gene2288,GO:0055085
gene1710,GO:0043565
gene1712,GO:0070475
gene1713,GO:0046872
gene1714,GO:0030145
gene1715,GO:0030145
gene1716,GO:0016226
gene1717,GO:0051537
gene1718,GO:0016887
gene1719,GO:0051259
gene1676,GO:0016021
gene662,GO:0016491
gene2354,GO:0051536
gene2357,GO:0006351
gene661,GO:0051537
gene2351,GO:0016851
gene2350,GO:0050660
gene2353,GO:0004674
gene2352,GO:0045454
gene668,GO:0005215
gene1674,GO:0006281
gene2359,GO:0022820
gene2358,GO:0019835
gene3404,GO:0071555
gene2139,GO:0045892
gene3403,GO:0015074
gene2135,GO:0015977
gene2134,GO:0051287
gene2137,GO:0050661
gene2131,GO:0042450
gene2130,GO:0050660
gene3408,GO:0048037
gene2132,GO:0006526
gene3532,GO:0016740
gene3533,GO:0006351
gene1626,GO:0003755
gene1627,GO:0030261
gene1620,GO:0030170
gene1621,GO:0046872
gene1622,GO:0046039
gene1628,GO:0043565
gene1629,GO:0008270
gene3718,GO:0051536
gene3719,GO:0051287
gene3248,GO:0016787
gene3249,GO:0006281
gene3712,GO:0030151
gene3713,GO:0051536
gene3710,GO:0016783
gene3247,GO:0016787
gene3716,GO:0016829
gene3717,GO:0051539
gene3242,GO:0016021
gene3715,GO:0008233
gene3088,GO:0016888
gene28,GO:0005887
gene2625,GO:0016829
gene3082,GO:0016021
gene2628,GO:0033897
gene3080,GO:0016021
gene3081,GO:0016787
gene27,GO:0019478
gene26,GO:0008080
gene3084,GO:0030246
gene24,GO:0046872
gene12,GO:0016021
gene3740,GO:0016491
gene3211,GO:0046872
gene1538,GO:0045454
gene1539,GO:0046872
gene3210,GO:0016787
gene1530,GO:0051539
gene1534,GO:0016896
gene1537,GO:0017153
gene3747,GO:0016021
gene2307,GO:0016783
gene633,GO:0008152
gene2305,GO:0006351
gene3666,GO:0006412
gene3667,GO:0006412
gene3664,GO:0016021
gene3665,GO:0009399
gene3662,GO:0016740
gene3663,GO:0016987
gene634,GO:0046872
gene3218,GO:0016740
gene3398,GO:0016811
gene3399,GO:0003743
gene3396,GO:0016021
gene3394,GO:0008610
gene3395,GO:0006629
gene3392,GO:0018298
gene3393,GO:0006096
gene3549,GO:0043086
gene2789,GO:0071555
gene3728,GO:0017013
gene2922,GO:0016021
gene2921,GO:0055085
gene2925,GO:0022889
gene1394,GO:0006777
gene1397,GO:0016740
gene1392,GO:0004527
gene1393,GO:0003676
gene4018,GO:1990077
gene4019,GO:0019843
gene4011,GO:0044208
gene4013,GO:0071949
gene4014,GO:0051537
gene4015,GO:0008859
gene4016,GO:0070039
gene4017,GO:0019843
gene3895,GO:0042132
gene3894,GO:0071555
gene3896,GO:0006796
gene3891,GO:0051259
gene3890,GO:0030060
gene3893,GO:0016831
gene3899,GO:0019867
gene3929,GO:0008080
gene3098,GO:0019867
gene2120,GO:0009423
gene2455,GO:0016020
gene3887,GO:0019843
gene996,GO:0016021
gene1739,GO:0045936
gene279,GO:0019294
gene271,GO:0016301
gene270,GO:0006412
gene273,GO:0009279
gene272,GO:0050515
gene275,GO:0016149
gene274,GO:0050661
gene2018,GO:0046872
gene276,GO:0036009
gene509,GO:0046872
gene508,GO:0045281
gene507,GO:0044262
gene506,GO:0046872
gene2235,GO:0016491
gene503,GO:0005975
gene502,GO:0032297
gene501,GO:0003824
gene1019,GO:0020037
gene878,GO:0005524
gene877,GO:0005524
gene876,GO:0003677
gene1015,GO:0046872
gene874,GO:0016887
gene1013,GO:0055114
gene872,GO:0033897
gene871,GO:0016020
gene183,GO:0016597
gene182,GO:0016491
gene181,GO:0009982
gene187,GO:0044210
gene186,GO:0005737
gene185,GO:0015935
gene184,GO:0070084
gene189,GO:0071555
gene188,GO:0006415
gene473,GO:0016021
gene3878,GO:0052908
gene477,GO:0008270
gene474,GO:0006139
gene3873,GO:0051287
gene3871,GO:0006355
gene3870,GO:0005524
gene3877,GO:0051287
gene3876,GO:0060274
gene3875,GO:0043165
gene3874,GO:0016021
gene3015,GO:0044780
gene2728,GO:0046872
gene2729,GO:0046872
gene2725,GO:0005991
gene2726,GO:0016021
gene2727,GO:0016020
gene2720,GO:0006351
gene2721,GO:0030246
gene2723,GO:0016021
gene3016,GO:0016021
gene3547,GO:0006351
gene1703,GO:0016491
gene1702,GO:0016298
gene1701,GO:0016887
gene988,GO:0051536
gene1707,GO:0004812
gene1706,GO:0051205
gene1705,GO:0042254
gene1704,GO:0045454
gene981,GO:0016783
gene3544,GO:0016491
gene987,GO:0051539
gene984,GO:0051539
gene699,GO:0006355
gene698,GO:0055085
gene696,GO:0030246
gene695,GO:0030955
gene694,GO:0008080
gene693,GO:0006281
gene692,GO:0016597
gene690,GO:0016021
gene2011,GO:0008652
gene2016,GO:0016829
gene2431,GO:0016021
gene2432,GO:0008966
gene2433,GO:0046872
gene2434,GO:0030163
gene2435,GO:0008650
gene2436,GO:0003723
gene2389,GO:0005737
gene2386,GO:0051205
gene2439,GO:0004185
gene2384,GO:0046872
gene2385,GO:0006310
gene2382,GO:0006457
gene2383,GO:0006457
gene2380,GO:0015628
gene2381,GO:0009408
gene2391,GO:0046872
gene2422,GO:0006402
gene3554,GO:0006260
gene1637,GO:0016021
gene3524,GO:0055085
gene3527,GO:0010038
gene3526,GO:0035999
gene1633,GO:0035999
gene3520,GO:0020037
gene1631,GO:0051301
gene1630,GO:0005737
gene3528,GO:0016787
gene1639,GO:0006351
gene2426,GO:0005737
gene3257,GO:0016020
gene3704,GO:0008080
gene3707,GO:0016151
gene2424,GO:0031119
gene3253,GO:0015420
gene3251,GO:0051188
gene2654,GO:0033816
gene2656,GO:0016740
gene2657,GO:0016491
gene2650,GO:0016491
gene2651,GO:0031402
gene2652,GO:0033990
gene2653,GO:0047307
gene3094,GO:0006457
gene3097,GO:0016020
gene2659,GO:0016740
gene3093,GO:0009408
gene3092,GO:0009002
gene3477,GO:0006355
gene2010,GO:0008270
gene1529,GO:0022900
gene1528,GO:0022900
gene1523,GO:0008236
gene1522,GO:0009432
gene1521,GO:0043565
gene1520,GO:0005622
gene1527,GO:0022900
